0.31645905499907867 0.38731920662597685 0.20710092520174517 0.08006810345931781 0.28348272571356437  
0.6592378965496785  0.9887337830130871  0.19033154914916128 0.5597885080027588  0.6690213111128205
0.4013082414445809  0.6426818232139498  0.08487647215027172 0.9289449057466628  0.8251556524125457
0.7836282110897168  0.6858399570946387  0.23098769410635323 0.2688724304140375  0.6725331533830159
0.7131764933506572  0.894542140812546   0.3613076091088401  0.1753376514825994  0.37987815627108334
0.8329926573959188  0.893011733424013   0.27588608811167115 0.1475807856559953  0.7264689893314459
0.6239755812427878  0.1192700737060658  0.9351396602336153  0.6721282556869101  0.8655557209354764
0.22449601210659553 0.8672979504193068  0.7667597204216094  0.12185890024687696 0.1297800216947208
0.5693270512882113  0.7274876612870449  0.35857439013787806 0.37498921864051116 0.23089869373917404
0.9062054822226423  0.9053184958832671  0.46771995493860385 0.8141017587049564  0.41466803131584895













